,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1295,"RT @MSNBC: Dr. Carnethon advises that ""we can be fairly confident"" the variant of Covid-19 first detected in the UK is ""everywhere"" in the…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LegsnSunflowers,61,TRUE,FALSE,NA,NA
1296,"RT @MajorPatriot: In less than 24 hours:

Virginia state Sen. Ben Chafin Jr. dies after ""contracting Covid-19""

Pennsylvania House Represen…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GgWheezy,3751,TRUE,FALSE,NA,NA
1297,"RT @MBEntrtainment: Young star Liza Soberano has revealed that she experienced anxiety on New Year’s eve after she felt unwell, thinking it…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LizQuen24th,25,TRUE,FALSE,NA,NA
1298,RT @arodany23: @StephenJack4 @JJGomezCamacho @erinotoole @MichelleRempel This was our official strategy (from our gob website): https://t.c…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://getreal360.com"" rel=""nofollow"">GetReal360</a>",YouCanFoolMost,1,TRUE,FALSE,NA,NA
1299,RT @Lostinthecity7: I pray not one of you reading this tweet ever has to go through or watch a love one suffer from cancer. You sick indivi…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",craig_c83,1,TRUE,FALSE,NA,NA
1300,RT @liamyoung: Today will be an important one in the next stage of the fight against Covid-19. We either stand with teachers in demanding t…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",J55BTM,7161,TRUE,FALSE,NA,NA
1301,"RT @MrsTOH2O: Remember the new Twitter Policy I shared above Spam/Misinformation? Yeah, so here's an update! 
This is how you report accoun…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SlushMc,27,TRUE,FALSE,NA,NA
1302,RT @shannonrmp: Me still pretending I’m 25 for every year of youth covid takes away https://t.co/qhKTLiIkL2,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lililovesstuff,1439,TRUE,FALSE,NA,NA
1303,"RT @Reuters: 'Overwhelmed' Zimbabwe tightens COVID-19 restrictions, orders most businesses closed https://t.co/VAgQLqDKwm https://t.co/49me…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ALMA13,17,TRUE,FALSE,NA,NA
1304,RT @Lewislama: @Bowenchris The fact is that Australia has banned effective treatments for covid-19 that other countries are currently succe…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://getreal360.com"" rel=""nofollow"">GetReal360</a>",YouCanFoolMost,1,TRUE,FALSE,NA,NA
1305,"RT @ABC: Legendary talk show host Larry King, 87, has been hospitalized in Los Angeles for COVID-19, a source says https://t.co/xgxvsOtvJW",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",cocozoe,122,TRUE,FALSE,NA,NA
1306,RT @JLRIII: Summary March 2020 to Jan. 2021: Not following advice of many health experts after first prioritizing business over Covid has c…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PopasMedia,14,TRUE,FALSE,NA,NA
1307,"@doritmi @BestInFlightLDJ @InformedNJNurse I usually don't reply the name + numbers accounts, but it was an obvious… https://t.co/OM4ynAlKXO",FALSE,0,doritmi,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,54886540,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kevinault,0,FALSE,FALSE,NA,NA
1308,RT @iAmManizzy: @JFrazier_ New strain of Covid-19 after seeing that snap: next two weeks about to be a feast...<U+0001F602><U+0001F923><U+0001F602> https://t.co/uvMWujJ9d0,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://getreal360.com"" rel=""nofollow"">GetReal360</a>",YouCanFoolMost,1,TRUE,FALSE,NA,NA
1309,RT @rupert_pearse: COVID ICU again today. Almost all my patients are less than 60 years old and previously fit. Some are very young. If you…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_LaurenKB,20686,TRUE,FALSE,NA,NA
1310,"US broadcaster legend Larry King, 87, 'is in the hospital with COVID-19' as concern grows due to past health issues… https://t.co/Mc2vV34HLf",FALSE,0,NA,02/01/2021 22:21,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MHW_PR,0,FALSE,FALSE,NA,NA
1311,"RT @RCPCHtweets: Our statement on reports about COVID admissions and children. 

Thanks to @CheungRonny @leehudson111 @lizWWyld and @Damian…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hoare_siobhan,1756,TRUE,FALSE,NA,NA
1312,RT @AaronParnas: This year we are going to lay the ground work to vote @RonDeSantisFL out of office in 2022. DeathSantis has put profits ov…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colangelo_peter,4081,TRUE,FALSE,NA,NA
1313,RT @NeilClark66: What really has to be challenged (very strongly) is the line that lockdowns save lives. That is disproved by looking at th…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vickylittlewood,422,TRUE,FALSE,NA,NA
1314,"RT @SethMacFarlane: “Widespread vaccination may mean that life can return to pre-pandemic normality, however this scenario depends on peopl…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gmchaunch,386,TRUE,FALSE,NA,NA
1315,"RT @FacesOfCOVID: JOHN BILJAN, 57 of Melbourne, Florida died of COVID on March 20.

""John was an amazing father, husband and person. He is…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NoahTzedek,333,TRUE,FALSE,NA,NA
1316,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yassmineig,11199,TRUE,FALSE,NA,NA
1317,@leoniedelt @EssexPR Forest Gump: 'Covid vaccination is like a box of chocolates; you never know which one you're gonna get'.,FALSE,0,leoniedelt,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,25108214,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JaneDryden4,0,FALSE,FALSE,NA,NA
1318,"RT @MeidasTouch: If we wanted @tedcruz to vote for $2,000 covid survival checks maybe we should have called his wife ugly first",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HildyJohnson3,922,TRUE,FALSE,NA,NA
1319,"RT @ABC: Legendary talk show host Larry King, 87, has been hospitalized in Los Angeles for COVID-19, a source says https://t.co/xgxvsOtvJW",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",franki_kuka,122,TRUE,FALSE,NA,NA
1320,"RT @RudiKinsella: 3,394 new Covid cases confirmed in Ireland. Four additional deaths.",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaulQuinnBxl,8,TRUE,FALSE,NA,NA
1321,#vaccination must be mandatory!!! #CovidVaccine #COVIDIOTS #covid,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garyrejoin,0,FALSE,FALSE,NA,NA
1322,RT @AllysonPollock: This is incorrect. No evidence that asymptomatic transmission especially from healthy children to adults is major drive…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JudgeCircles,27,TRUE,FALSE,NA,NA
1323,"@DrEricDing For the deniers, there's lots of evidence that COVID is a blood vessel (vascular) disease
Chinese resea… https://t.co/8duEkftbsM",FALSE,0,DrEricDing,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,18831926,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dotcommodity,0,FALSE,FALSE,NA,NA
1324,"RT @TheGreatRejoin: It feels like the UK is in the grip of desperate madmen, who would really take the risk of mixing vaccines, when people…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MiftyJackson,2,TRUE,FALSE,NA,NA
1325,"RT @B52Malmet: This just in: 87 year old Larry King, of talk show note, and multiple marriages, is in the hospital in LA with #covid.",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CatskillJulie,362,TRUE,FALSE,NA,NA
1326,RT @cricketcomau: JUST IN https://t.co/W25Lsq3cVX,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neric16,511,TRUE,FALSE,NA,NA
1327,"@Arsenal_04_89 @Gunnersc0m OMG yes please <U+0001F91E><U+0001F3FB><U+0001F91E><U+0001F3FB><U+0001F91E><U+0001F3FB><U+0001F91E><U+0001F3FB> this Covid shit needs to do one and very soon, enough is enough!!",FALSE,0,Arsenal_04_89,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,1.21E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnneReidy,0,FALSE,FALSE,NA,NA
1328,RT @drshaypdx: Doctor gets his first COVID vaccine! Moderna. Excited for this pandemic to start being over. I applied to be a pandemic vacc…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nataliebennon,1,TRUE,FALSE,NA,NA
1329,@JFrazier_ New strain of Covid-19 after seeing that snap: next two weeks about to be a feast...<U+0001F602><U+0001F923><U+0001F602> https://t.co/uvMWujJ9d0,FALSE,0,JFrazier_,02/01/2021 22:21,FALSE,1.35E+18,1.35E+18,1719702048,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iAmManizzy,1,FALSE,FALSE,NA,NA
1330,@Bowenchris The fact is that Australia has banned effective treatments for covid-19 that other countries are curren… https://t.co/ulGnWP1AXF,FALSE,0,Bowenchris,02/01/2021 22:21,TRUE,1.34E+18,1.35E+18,150856088,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lewislama,1,FALSE,FALSE,NA,NA
1331,RT @OmoGbajaBiamila: How you're quick to praise Nigerians who are doing great stuff abroad but also quick to denigrate Nigerians for leavin…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nolanilove,10,TRUE,FALSE,NA,NA
1332,RT @AdamJKucharski: Pundits essentially telling front-line medics whose hospitals are in trouble that their hospitals aren't in trouble has…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CamiloGuezRodri,1457,TRUE,FALSE,NA,NA
1333,"RT @themodalice: Remember the COVID propaganda about freezer trucks to haul the bodies, mass graves being dug? All to keep us afraid and co…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealSchmo,35,TRUE,FALSE,NA,NA
1334,RT @JMichaelWaller: LinkedIn is now shutting down paid premium accounts of people who make unapproved statements about COVID-19 solutions.…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Cassandre_de_FR,23,TRUE,FALSE,NA,NA
1335,@GinnyASimpson @SophieCorcoran0 @flowesaunders68 Teachers don’t have any covid safety at work.  I appreciate your w… https://t.co/O8PCIxAAP7,FALSE,0,GinnyASimpson,02/01/2021 22:21,TRUE,1.35E+18,1.35E+18,395428143,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tracydcurtis,0,FALSE,FALSE,NA,NA
1336,"RT @Thomas1774Paine: Covid camps? Put disease ‘carriers’ in DETENTION CENTERS, proposed New York law suggests https://t.co/DcEzIpNTmt",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NeptuneRenegade,87,TRUE,FALSE,NA,NA
1337,"So it’s a new COVID that just dropped, o ok <U+0001F44C><U+0001F3FE>",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imtaylormadehoe,0,FALSE,FALSE,NA,NA
1338,RT @RHARodMcKenzie: This is a concern: Euro truckers saying no to UK trips...#Brexit #covid <U+2066>@RHANews<U+2069> #thetimes https://t.co/bORNiAIJ1B,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnemarieKane1,569,TRUE,FALSE,NA,NA
1339,RT @SharonnRosee: I want to write about my hospital experiences this year during covid &amp; I want to talk about my own personal covid battle…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PopsyVicky,34,TRUE,FALSE,NA,NA
1340,my first post covid concert better be a bts one <U+0001F62D> anything else will feel wrong and dirty,FALSE,3,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taefilter,0,FALSE,FALSE,NA,NA
1341,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",em0n1nja,11199,TRUE,FALSE,NA,NA
1342,"RT @ChrisMasterjohn: Wow. Remember when it was a big deal to suspend the right to trial of a suspected terrorist?

This January New York is…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",oldcryptogeek,4,TRUE,FALSE,NA,NA
1343,RT @harryftirene: normalise crying like a baby the first moment you step into a concert venue post-covid,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MyTwitturName,7754,TRUE,FALSE,NA,NA
1344,"RT @ABC: Reports are down, while hotline usage remains high among minors. https://t.co/POgO0UWRkD",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://twitter.com/world_news_eng"" rel=""nofollow"">world_news_eng</a>",world_news_eng,8,TRUE,FALSE,NA,NA
1345,"RT @JoyAnnReid: “What the hell have you got to lose?” — @realDonaldTrump on the campaign trail in 2016...

Pictured below: Republican stalw…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",janet68751831,443,TRUE,FALSE,NA,NA
1346,"RT @MaxCRoser: No we have not been able to find COVID vaccination data for Spain.

If someone is aware where the Spanish government is publ…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HaaKoneldiestro,252,TRUE,FALSE,NA,NA
1347,@StephenJack4 @JJGomezCamacho @erinotoole @MichelleRempel This was our official strategy (from our gob website): https://t.co/ztD69Pcloe,FALSE,0,StephenJack4,02/01/2021 22:21,FALSE,1.33E+18,1.35E+18,387284072,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",arodany23,1,FALSE,FALSE,NA,NA
1348,RT @MorningJournal: COVID protocol claims Browns offensive line coach Bill Callahan for showdown with Steelers https://t.co/1UjkM4cDlh,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MJKevinMartin1,1,TRUE,FALSE,NA,NA
1349,RT @KeithOlbermann: A report that @kingsthings has Covid-19 breaks my heart. It’s been easy to kid him but Larry is a loyal friend and his…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alvasvoboda,174,TRUE,FALSE,NA,NA
1350,RT @briebriejoy: That's a tough pill to swallow for those who feel the exigency in this COVID moment. It's a tough pill to swallow if you h…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",chefmichelle5,50,TRUE,FALSE,NA,NA
1351,RT @CanadianKayMD: Using negative COVID tests to decide if it’s safe to go to parties is like using pregnancy tests as contraception.,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arcadia_arts_,56116,TRUE,FALSE,NA,NA
1352,"RT @annieelainey: Things I can’t believe still have to be repeated:

- Ambulatory wheelchair users exist
- Plastic straws are medically nec…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BrailSays,267,TRUE,FALSE,NA,NA
1353,RT @BlogRedRobin: Anyone liking or retweeting covid-deniers opinions like this one is blocked. No nonsense thank you very much. Tweets like…,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Changeling_1,1,TRUE,FALSE,NA,NA
1354,RT @mauro_txt: the covid vaccine has no weird side effects. it's perfectly safe https://t.co/XWU7lOeniP,FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pulgarin_Rojas,104,TRUE,FALSE,NA,NA
1355,"RT @ellorysmith: This girl I went to college with tested positive for covid, and then went to an NYE party INSIDE AND UNMASKED what should…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",witchofletters,21,TRUE,FALSE,NA,NA
1356,"RT @Farzad_MD: 1/ People are hardwired to get infuriated when they see injustice. 

But I fear that applying this lens to covid vaccine dis…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",conTaminatedsci,105,TRUE,FALSE,NA,NA
1357,"RT @thedailybeast: A federal judge took a rhetorical blowtorch to South Dakota Gov. Kristi Noem, saying in a ruling this week that the stat…",FALSE,0,NA,02/01/2021 22:21,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dek56,6312,TRUE,FALSE,NA,NA
